id,author_id,content,possibly_sensitive,language,source,retweet_count,reply_count,like_count,quote_count,created_at
1498274282538819592,500704345,#PrayTogether #Ukraine https://t.co/QfDCuufCBJ,false,qme,TweetDeck,5737,567,28101,196,2022-02-28 12:30:00+00
1497052661836775424,2261894533,Hello @SonuSood https://t.co/0tfrDVcjzE,false,en,Twitter for iPhone,5480,519,41910,196,2022-02-25 03:35:43+00
1496995619017310209,1150409755342573569,"What is happening to my brothers is disgusting. The injustice is unfair and this is beginning to look like a pattern. First me now my artists. Free Zinoleesky, free shubomi, free micee and dosky 💔",false,en,Twitter for iPhone,5726,1441,38071,196,2022-02-24 23:49:03+00
1497617205688741900,57948579,"गोरखपुर में रैली नहीं क्रांति हुई है। 

यहाँ मिला अपार जन समर्थन बता रहा है… जनता अभूतपूर्व पलटाव करने जा रही है। 

सवाल ये है कि गोरखपुर से भी जाएँगे… तो फिर और कहाँ जाएँगे? https://t.co/5zYskWxfxk",false,hi,Twitter for iPhone,5244,1845,30384,197,2022-02-26 16:59:00+00
1502688360762155015,454099919,"I talked to @ZelenskyyUa yesterday. He needs your help. Please do something, however small, to help Ukrainians in their fight against evil.",false,en,Twitter for iPhone,6126,651,25185,197,2022-03-12 16:49:58+00
1505598594371489793,122453931,"I warmly welcome Foreign Ministers &amp; delegations from OIC mbr states, observers, partners &amp; intl orgs to #48OICCFM in Islamabad. Under overarching theme of ‘Unity, Justice &amp; Development’, OIC-CFM will have wide-ranging deliberations. People of 🇵🇰 are honoured with your presence.",false,en,Twitter for Android,7352,1058,37196,197,2022-03-20 17:34:12+00
1503527441075257348,247653244,Don’t stress over what’s happening because the Almighty has promised that what’s coming will be better. Bear beautiful patience.,false,en,Twitter for Android,9996,249,36040,198,2022-03-15 00:24:10+00
1496691185456271363,36711022,A special prayer tonight for all those in Ukraine covering the war so the world can know the truth of what is taking place,false,en,Twitter for iPhone,6838,483,62122,198,2022-02-24 03:39:20+00
1506706389346959362,144611647,"Oksana, an amazingly brave Russian journalist, was the Ukraine reporter for our investigative partner @the_ins_ru. She was killed by her own country's army shelling civilian areas in the Podol district in Kyiv. She was killed while reporting on the damage caused by the shelling. https://t.co/Wnho96Lb1M",false,en,Twitter Web App,5215,484,18131,198,2022-03-23 18:56:11+00
1498692679030521859,57948579,https://t.co/ATeTlvXgqN,false,zxx,Twitter for iPhone,5576,1129,23912,198,2022-03-01 16:12:33+00
1506332763003109376,358545917,"The FBI

- faked a kidnapping plot in October 2020 to create an anti-Trump narrative 

- refused to investigate Hunter Biden laptop

- unlawfully and violently raided the homes of journalists who investigated the Ashley Biden diary

They don’t stop terrorism, they are terrorists.",false,en,Twitter for iPhone,5327,481,20432,198,2022-03-22 18:11:31+00
1503392044215066626,406842374,Funny how there's no end of police resource when it comes to peaceful protestors. And bugger all when it comes to investigating criminality at Number 10. https://t.co/XqTJjLJzD0,false,en,Twitter Web App,5916,431,20582,198,2022-03-14 15:26:09+00
1501898833667575808,1462548977367359490,"⚡️Zelensky's address to nation: ""Russian TV mentioned the attack in Mariupol. But they lied that there were no women or children in the hospital, and said there were nationalists there. 

They are lying with confidence, as they always do.""",false,en,Twitter Web App,7110,525,36352,198,2022-03-10 12:32:40+00
1498419803505188865,1043185714437992449,"Joe Biden and the Democrat party had rather buy $36 million a day of oil from Putin than give Americans thousands of jobs and become become energy independent. 

So save your damn breath calling us -Putin puppets. 

Believe me, if you support the Democrat party - it’s you.",false,en,Twitter Web App,5290,301,16286,198,2022-02-28 22:08:15+00
1498424127451025408,2885493519,"In light of the extraordinary urgency of the situation, we respectfully ask the International Court of Justice to hold a hearing on Ukraine’s request as soon as possible and call upon Russia to immediately halt all military activity in Ukraine. https://t.co/XBha7KIMcp",false,en,Twitter for iPhone,5658,283,21630,198,2022-02-28 22:25:26+00
1507410351889215490,1120633726478823425,Talked to @RTErdogan about the results of the #NATO summit. Exchanged assessments of the current diplomatic efforts. Discussed the threat of the food crisis and ways to prevent it. I am grateful to Turkey for its support.,false,en,Twitter for iPhone,6044,2030,53183,198,2022-03-25 17:33:28+00
1497997524640096256,326893795,Norwegian government has decided that Norway's sovereign wealth fund (the worlds largest fund) will freeze its investments in Russia and intend to fully divest its Russia holding.,false,en,Twitter Web App,5807,180,29997,198,2022-02-27 18:10:15+00
1505988607227617285,57441414,There are certain images that just sum up 'the pandemic' more than any words can. 😐 https://t.co/riIGeUlHuw,false,en,Twitter for Android,5378,320,27648,199,2022-03-21 19:23:58+00
1497731721692913666,1640929196,People who speak at White Nationalist conferences shouldn't be allowed to serve in Congress.,false,en,Twitter for Android,5132,413,30416,199,2022-02-27 00:34:03+00
1498543918790717450,247653244,"Some ask how can patience be beautiful? It's tiring, painful, saps your energy, you wait and wait and it drains you. But it's beautiful simply because you trust the Almighty fully. You may not understand His Plan but you know it will lead to a good end.",false,en,Twitter for Android,8127,239,28637,199,2022-03-01 06:21:26+00
1496306047912394755,35837162,"rt fast + done 

Stream “ON THE RADIO” on Spotify!
1.Put it on a playlist 
2. name the playlist your Twitter name 

so I can keep track &amp; you’ll be in the running for $$$ 

Make sure your Spotify is premium! 
Press the green heart 💚 https://t.co/aQm1Ul2NHc",false,en,Twitter for iPhone,7137,1732,5373,199,2022-02-23 02:08:56+00
1504141731339464708,262219168,"You know, guys, I spent 5 years as a student in Mariupol.
Those were happy years. Lots of love and inspiration.
Russia is literally destroying everything I love.
It has already ruined my hometown, my university, my new apartment in Bucha. 
Kyiv is the final frontier.",false,en,Twitter for Mac,7342,1241,48604,199,2022-03-16 17:05:09+00
1497896082419949573,235107122,"If you want to see the UK give visas to refugees from Ukraine, but not from Yemen, Afghanistan or Sudan, I’m going to need you to think very hard about why that might be.",false,en,Twitter for iPhone,6078,296,36929,199,2022-02-27 11:27:10+00
1507458179441074181,819994707061248001,"BREAKING: Richard Signorelli, former Assistant US Attorney and member of the Supreme Court Bar, calls on Clarence Thomas to resign.",false,en,Twitter for iPhone,6266,299,31531,199,2022-03-25 20:43:31+00
1496702834233987074,167518667,"Putin has said the country he’s invading doesn’t have the right to exist, and people think the problem is we just didn’t offer him enough concessions.",false,en,TweetDeck,5393,227,28732,200,2022-02-24 04:25:37+00
1502288618941030401,74508260,"This is your regular reminder that when donald trump withheld military aid to Ukraine to extort President Zelenskyy, 99% of republicans in Congress turned their back on Ukraine and refused to remove trump from office.",false,en,Twitter for iPhone,5313,228,15274,200,2022-03-11 14:21:32+00
1502538834914930689,23083404,Coach POP!!!!!!!!!!! CONGRATULATIONS!!!! #1 ALL TIME WINS!! 🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,false,en,Twitter for iPhone,7060,867,128128,200,2022-03-12 06:55:48+00
1494749599948591113,34247411,Oh… now that’s Brexitwang. https://t.co/jdejBufQnZ,false,en,Twitter for iPhone,5465,159,22607,200,2022-02-18 19:04:10+00
1507124632276684802,1009577803304656896,I've done a lot of stupid shit in my life but I never left a text message trail of my plans to do a coup,false,en,Twitter for Android,5417,908,53180,200,2022-03-24 22:38:08+00
1507164269997182989,1462548977367359490,"⚡️General Staff of Ukraine's Armed Forces: Some Russian units retreat towards Slobozhanksy after losing 50% of personnel. 

Russian forces continue to blockade Sumy and Kharkiv but some units have reportedly withdrawn to Russia due to the significant casualties.",false,en,Twitter Web App,5627,390,30855,201,2022-03-25 01:15:38+00
1503314783541600258,1120633726478823425,"Held talks with 🇬🇷 PM @kmitsotakis. Reported on the course of countering Russian aggression. We appreciate defense, humanitarian support of 🇬🇷. Stressed the need to ensure the work of humanitarian corridors, especially in Mariopol. Also discussed 🇺🇦 movement towards EU membership",false,en,Twitter for iPhone,7322,1476,54281,201,2022-03-14 10:19:09+00
1504586195430428679,19644592,Anyone who has read my pieces on @Jacob_Rees_Mogg’s dad’s book The Sovereign Individual (1997) will understand that P and O approach is exactly what the radical right and the Brexit ideologues want. More power and wealth for those who have it. No rights for those who need them,false,en,Twitter for iPhone,5350,497,20918,201,2022-03-17 22:31:17+00
1506165511494713348,2194243029,"Fillon : 1 (one, uno) emploi fictif pour sa femme 
—&gt; carrière politique terminée

Macron : TOUT UN RÉSEAU de pseudo-travail facturé des milliards publics sans aucun impôt en France (McKinsey) ET la trahison d’Alstom 
—&gt; meilleur président 

Les média vendus tuent la démocratie",false,fr,Twitter for iPhone,7898,364,17691,201,2022-03-22 07:06:55+00
1496936183825321991,68844197,Agradezco mucho al @washingtonpost que haya publicado hoy en su edición impresa una plana completa para denunciar los “ataques personales sin precedente del gobierno mexicano” contra mí. “Médico debe detener el actual clima de intimidación a los medios”. #PressFreedom https://t.co/dw6J8Tccey,false,es,Twitter for iPhone,6042,1357,22581,202,2022-02-24 19:52:52+00
1498990881508057090,12588712,I am old enough to remember Sue Gray. Anyone heard of her lately?,false,en,Twitter for iPad,5022,669,39500,202,2022-03-02 11:57:30+00
1498462391708917763,878284831,"BREAKING NEWS: President Biden hits Putin where it hurts him most, freezing over $600 billion in reserves that the Kremlin’s Russian Central Bank has in the United States — the largest asset freeze in history. RT TO THANK PRESIDENT BIDEN FOR MAKING PUTIN PAY!",false,en,Twitter for iPhone,5416,344,15800,202,2022-03-01 00:57:28+00
1503043373694865413,785783685937295360,"The gripping tale of pain, struggle, suffering of Kashmiri Hindus needs to be understood by everyone so that we ensure such a history is not repeated. 

I have spoken to the INOX management and the movie will continue to be screened with maximum possible shows. #TheKashmirFiles",false,en,Twitter for iPhone,8772,441,39872,202,2022-03-13 16:20:40+00
1504111968063479808,130557513,"A reminder that when this same Zelensky was extorted by Donald Trump, Sen. Ernst refused to vote to convict him. https://t.co/OkglSUqVA8",false,en,Twitter for iPhone,6219,508,30478,202,2022-03-16 15:06:52+00
1502953676956401670,837955578328555520,"キエフ州に住んでいるロシア系住民。
「私はロシア人です。実はずっといつか祖国に帰りたかった。でもはっきり言わせてもらう、奴ら（露政府）のようなクソやろは人生で見たことないわ。『私を保護するために派兵』って？そんなの頼んでないわ。奴らはクズ」 https://t.co/Cd2l6FGKG0",false,ja,Twitter Web App,6579,167,22383,202,2022-03-13 10:24:14+00
1498999060346376196,525264466,"Hoy entramos en el tiempo de #Cuaresma. Nuestra oración y el ayuno serán una súplica por la #paz en #Ucrania, recordándonos que la paz en el mundo comienza siempre con nuestra conversión personal en el seguimiento de Cristo.",false,es,TweetDeck,5960,653,29300,202,2022-03-02 12:30:00+00
1497244680165027841,454099919,Peace talks between Russia and Ukraine cannot happen in Minsk. Belarus is not a neutral country in this war.,false,en,Twitter Web App,5879,795,43077,202,2022-02-25 16:18:43+00
1495759659684319245,141664648,"Respect all those who question your judgment, choices, actions, and existence. It allows you to honestly reflect on who you are, embrace both apology and forgiveness, and move forward on a path of growth.",false,en,Twitter for iPhone,6316,949,29440,202,2022-02-21 13:57:47+00
1505604753719500806,262219168,"1,000 casualties (KIA and WIA) a day, as Western intelligence says, is Russia’s worst rate of military losses since the 1945 Battle of Berlin.",false,en,Twitter for iPhone,5702,510,31896,203,2022-03-20 17:58:40+00
1498987323144425480,510464011,"Throwback Trump: Remember when Trump’s OLC, under Bill Barr, tried to block the CIA whistleblower complaint about Trump’s Ukraine shakedown call from reaching Congress, and after it did, Trump fired the ICIG who forwarded the complaint and the GOP was cool with the whole thing?",false,en,Twitter for iPhone,5899,324,22798,203,2022-03-02 11:43:22+00
1505260513260969986,744601892,Ukrainian officials tell me tonight: The Russians are trying to sell to the world as if the deal is almost done. They are doing it for one simple aim: to prevent further sanctions.,false,en,Twitter for Android,5187,277,18868,203,2022-03-19 19:10:47+00
1499811761230434307,1073047860260814848,"Someday, McConnell being beholden to Russian oligarch cash, his refusing to let Obama seat a SCOTUS, Justice Kennedy’s retirement and his sons role in Trump’s loans at Deutsche Bank will all make sense in the vast net that Putin has cast into GOP. @LeaderMcConnell @GOP",false,en,Twitter for iPhone,5032,354,17447,203,2022-03-04 18:19:23+00
1498409189521215491,18028893,"THE HAGUE, Netherlands (AP) -- The chief prosecutor of the International Criminal Court said Monday he plans to open an investigation ""as rapidly as possible"" into possible war crimes and crimes against humanity in Ukraine.",false,en,TweetDeck,5025,217,25285,204,2022-02-28 21:26:04+00
1503552419971670017,27493883,"Putin will go down in history as one of the world’s worst VILLAINS.

Zelenskyy will go down in history as one of the world’s greatest HEROES.",false,en,Twitter for iPhone,5184,794,36151,204,2022-03-15 02:03:26+00
1497155075118182401,1192160073897988096,#StandWithUkraine https://t.co/K77zx9dFsa,false,qme,Twitter for iPhone,5343,260,30247,204,2022-02-25 10:22:40+00
1497774252665163777,237845487,"Zelensky walked the streets of Kyiv to bring hope to his people. Trump hid in a bunker like a scared, whiny brat.

Never forget it.",false,en,Twitter for iPhone,6290,810,45167,204,2022-02-27 03:23:03+00
1504152650585104389,455684839,The thing about Republicans play acting that Biden somehow isn’t doing enough to help Ukraine is that every single one (except Romney) voted to absolve Trump for withholding military aid to Ukraine so that he could extort Zelenskyy for dirt on Biden.,false,en,Twitter for iPhone,5208,241,19961,204,2022-03-16 17:48:32+00
1499093305870757899,1120633726478823425,Conversation with @TokayevKZ has just ended. The difficult security situation in the region was discussed. We agreed to cooperate in humanitarian issues. We keep in touch.,false,en,Twitter Web App,6065,1720,64758,204,2022-03-02 18:44:30+00
1502639398092955653,3349925638,"I'll say this again.

Chancellor Rishi Sunak tells MPs it is impossible to hold down energy prices.

Shell announced a profit of £19.3 Billion after Cashing in on the rocketing oil and gas market.

Windfall tax anybody...",false,en,Twitter Web App,5271,507,23183,204,2022-03-12 13:35:24+00
1499280918900625409,732521058507620356,"‘Life Will Win Over Death. Light Will Win Over Darkness’

Historic ⁦@TIME⁩ cover with ⁦@ZelenskyyUa⁩’s quote https://t.co/VMD9ube9G7",false,en,Twitter for iPhone,5260,592,29361,204,2022-03-03 07:10:01+00
1502978878322716681,1103218563383549952,"KunciCoin have teamed up with me to do a $5,000 #crypto giveaway that will end in 24 hours. 10 x $500 winners. 

To enter: Retweet and follow @Kuncicoin_id and @officialtravlad with 🔔 on. 

Comment #KUNCI below and follow the last step here: https://t.co/Rb0CuRsw3I

#BNB #BSC",false,en,Twitter for iPhone,8025,6358,3864,204,2022-03-13 12:04:23+00
1504549538836713473,1120633726478823425,"Continued dialogue with 🇫🇷 President @EmmanuelMacron. Discussed the support for Ukrainians in the fight against Russian aggression, especially in the defense sphere. Emphasis was put on the continuation of peaceful dialogue. We must strengthen the anti-war coalition. #StopRussia",false,en,Twitter Web App,6409,1286,49337,204,2022-03-17 20:05:37+00
1497074832470470656,36711022,I wouldn't underestimate people fighting for their land. There will be horrific bloodshed and loss. But one of the invariable lessons of would-be empires is that it's damn difficult to be an occupier. And it doesn’t seem like anyone in Ukraine will fold without a helluva fight.,false,en,Twitter Web App,5997,709,51604,205,2022-02-25 05:03:49+00
1504757419519344645,1449414811436023812,"giveaway 2000$ | 28,000,000 IDR
Honda CBR 150R for one winner🏍️

-- rt follow @spacerunnersnft 

-- must like last 3 tweets!

ends in 15 days good luck 🍒 https://t.co/BLUWpaXN98",false,en,Twitter for Android,40024,18354,10353,205,2022-03-18 09:51:40+00
1502425965854609414,466532637,"The GOP are spending over $80 million to keep Ohio red ​​💸  

Let that sink in. Republicans know that if we flip this seat, Democrats are virtually guaranteed to expand the Senate. 

RT to show the GOP they can’t buy the Buckeye State.",false,en,Twitter Web App,10970,346,21924,205,2022-03-11 23:27:18+00
1505155839665000454,2467139606,"A common refrain in Kharkiv today: ""this is worse than what the Nazis did [to this city]. Even Hitler did not destroy it like this.""",false,en,Twitter for Android,6003,263,22858,205,2022-03-19 12:14:51+00
1504536454227275783,310746442,"One of the key selling points of Brexit was that ""no longer"" would cheap foreign labour undercut British workers. The P and O debacle totally undermines that lie doesn't it.",false,en,Twitter for Android,5116,373,21712,205,2022-03-17 19:13:38+00
1503074266631352326,1120633726478823425,"Held talks with 🇬🇧 PM @BorisJohnson and 🇨🇿 PM @P_Fiala. Talked about 🇺🇦 people's struggle against Russian aggression, about Russia's criminal attacks on civilians. Thanked the partners for their important support. We appreciate it.  #StopRussia",false,en,Twitter for iPhone,6829,1274,53841,205,2022-03-13 18:23:25+00
1503446639754854403,1321502344660439040,"🎉 @KaijuFrenz WHITELIST SPOTS GIVEAWAY! 🎉

To enter:

- Follow @ryandcrypto &amp; @KaijuFrenz 
- Like + RT
- Tag a friend!

Giveaway ends in 24 hours!

Disclaimer: Myself and my alpha group were given whitelist spots for this drop. DYOR! https://t.co/kxhNWEKk57",false,en,Twitter Web App,10452,22130,11056,205,2022-03-14 19:03:06+00
1501767445001949187,31047836,"‘The biolabs aren’t real—that’s disinformation! Ok, they’re real but not ours. Ok, we built &amp; fund them but only for ordinary scientific research. The funding? Oh, it’s from the Pentagon.’

Not saying there isn’t a reasonable explanation for all this. But, like…what is it?",false,en,Twitter for iPhone,5312,454,19969,205,2022-03-10 03:50:35+00
1505566109709176834,36711022,Putin was a cold blooded mass murderer of civilians in wars long before Ukraine. Many who today rise to applaud the courage of the Ukrainian people were vocal cheerleaders for Putin. They knew. Or they should have. And they cannot be allowed to forget.,false,en,Twitter Web App,6826,726,37006,205,2022-03-20 15:25:07+00
1505583978845253637,1957610664,BREAKING: Slovakia starts deploying the Patriot air defence system,false,en,Twitter for iPhone,7232,332,51332,206,2022-03-20 16:36:07+00
1480325309081669635,858830096,Our most popular tees on https://t.co/an1uYDkPGU,false,en,Twitter for Advertisers,5866,626,31388,206,2022-01-09 23:47:11+00
1497946897490841601,917416223541022720,Who could have predicted that Twitter accounts ending in several random numbers which have been pumping out anti vaccine disinformation for 2 years would suddenly pivot to pro Russian messaging.,false,en,Twitter for iPhone,5189,281,28148,206,2022-02-27 14:49:05+00
1498556107664633858,262219168,"Good morning from Ukraine 🇺🇦
Air raid sirens failed to wake me up again 😆
We’re still standing — thanks to our outstanding military and your support.
The mission is to keep standing until Russian beast machine breaks down.",false,en,Twitter for iPhone,7734,1111,73442,206,2022-03-01 07:09:52+00
1264331502449459200,1102199180,"Çin, Türkistan'da soykırım yapıyor. Zulmü duyurmaktan da mı aciziz?! Yüreği yangın yerine dönen şu anaların feryatlarının o iffetsiz ve ahlaksız yarışmalarda ne olduğu ya da ne söylendiği kadar bir değeri(!) yok mu?! Hala uyanmayacak ve dünyayı uyandırmayacak mısın Müslüman! https://t.co/f4D2Vug6P1",false,tr,Twitter for Android,5746,239,11995,206,2020-05-23 23:04:54+00
1505221624437612546,592730371,It was direct election interference by the intel community https://t.co/IIlBrMQTKh,false,en,Twitter for iPhone,5279,477,15424,206,2022-03-19 16:36:15+00
1498411939931865092,3437532637,"महाशिवरात्रि के पावन पर्व की सभी श्रद्धालुओं को हार्दिक बधाई व शुभकामनाएं।

देवाधिदेव महादेव से प्रार्थना है कि यह महापर्व सभी के जीवन में सुख, समृद्धि और आरोग्यता का संचार करे।

बाबा भोलेनाथ की कृपा समस्त प्रदेशवासियों पर बनी रहे।

हर-हर महादेव!",false,hi,Twitter Web App,5653,2407,41380,206,2022-02-28 21:37:00+00
1505249395033481218,67934675,"Russia occupied Crimea and Donbas in 2014 under the fake pretext of protecting the Russian-speaking population. But no country in the world has killed as many Russian-speaking people as Russia did.
#StandWithUkraine",false,en,Twitter Web App,6892,306,28336,206,2022-03-19 18:26:36+00
1498654345847611400,1120633726478823425,Поговорив телефоном із канцлером @OlafScholz. Розповів про обстріли Росією житлових кварталів українських міст під час мирних перемовин. Наголосив на необхідності закриття неба над 🇺🇦. Робота щодо прийняття України до #ЄС має пришвидшитися.,false,uk,Twitter for iPhone,5290,1219,44218,207,2022-03-01 13:40:14+00
1498627728630767620,372536101,"Zelensky is now addressing the European Parliament. The European Parliament translator is getting emotional as he translates. ""We are fighting for survival, but we are also fighting to be equal members of Europe,"" Zelensky says.",false,en,Twitter Web App,9066,451,68727,207,2022-03-01 11:54:28+00
1496965507127418885,878284831,"If we're gonna freeze Russian assets, we should start with Fox ""News."" RT IF YOU AGREE!",false,en,Twitter Web App,6741,451,16863,207,2022-02-24 21:49:23+00
1503131161924710404,2370283937,"I spent 3 years working undercover for the FBI against Russia and then served in the Navy as an intelligence officer. Gabbard’s actions warrant a full investigation into her finances and contacts, and an immediate suspension of her security clearance. https://t.co/91HyCoCDNq",false,en,Twitter for iPhone,5829,260,19596,207,2022-03-13 22:09:30+00
1505468272447262720,307562004,"The West needs to stop treating Ukrainians and Russians as equally affected by this war. 

Seeing your cities destroyed, 1/4 of nation displaced and thousands brutally murdered isn't the same as losing Instagram and McDonald's.",false,en,Twitter Web App,7405,485,38498,207,2022-03-20 08:56:21+00
1497611534188613635,819994707061248001,"Russian vodka is being pulled from shelves in US bars and liquor stores to protest the illegal invasion of Ukraine.

RT to THANK these establishments for taking a stand!",false,en,TweetDeck,5515,269,18046,207,2022-02-26 16:36:28+00
1506010263501225987,819994707061248001,"BREAKING: VK, Russia's largest social media platform, has been hacked. Messages were sent to users that tell the true nature of Russia's invasion of Ukraine.",false,en,TweetDeck,7444,342,43206,207,2022-03-21 20:50:01+00
1497953069606510596,318673863,"'The Kashmir Files' film which is based on the genocide &amp; exodus of Kashmiri Hindus is not released yet but NDTV already declared it propaganda film.

Film is releasing on 11 March 2022 https://t.co/gcUMqQEnS2",false,en,Twitter for Android,5175,477,16474,207,2022-02-27 15:13:37+00
1501247307932749825,1120633726478823425,I maintain a constant dialogue with @EmmanuelMacron. We discussed the implementation of agreements on humanitarian corridors for the evacuation of the population and delivery of necessary goods.,false,en,Twitter Web App,7637,1425,65248,207,2022-03-08 17:23:44+00
1505656354941378564,239098915,Well said 👇🏻 https://t.co/33l0vRNFnM,false,en,Twitter for iPad,5949,301,20492,207,2022-03-20 21:23:43+00
1505546956046848005,1355978550239752193,"From 16 blocks away, HE watched.  For more than THREE hours, he failed (by actions or inaction) to be the President of all the USA.",false,en,Twitter for iPhone,5265,395,32316,208,2022-03-20 14:09:00+00
1504522189311250441,96502351,The laptop is real and the election was stolen. Remember that.,false,en,Twitter for iPhone,6990,1362,32503,208,2022-03-17 18:16:57+00
1504780513197891586,1120633726478823425,"Had substantial conversation with EC President @vonderleyen. 
EC opinion on UA application for #EU membership will be prepared within few months. 
UA Government and EC are instructed. Moving to our strategic goal together.",false,en,Twitter for iPhone,5615,1176,42220,208,2022-03-18 11:23:26+00
1498259183044464644,32871086,"FedEx and UPS have both suspended shipments into Russia, further isolating the country's economy. @NBCNews",false,en,TweetDeck,5522,270,47988,208,2022-02-28 11:30:00+00
1504578433921257478,2981752395,"CNN reporting the Russians troops destroyed 80% of Mariupol’s housing structures. 350k people hiding in shelters; 50-200 airstrikes a day. Absolute monsters. Also, the city is largely Russian-speaking. In case anyone still believes this is about protecting Russian speakers.",false,en,Twitter for iPhone,5379,188,15729,208,2022-03-17 22:00:27+00
1503743489703559176,1359532099,"Ukraine urgently needs more weapons delivery, especially aircraft, air defence systems, president Zelensky said while addressing Joint Expeditionary Force nations. 'The volume you give for one week we use in 20 hours. For one of our tanks, Russia has 100'",false,en,Twitter for Android,5794,251,20942,209,2022-03-15 14:42:40+00
1507448195487576064,1462548977367359490,"⚡️Biden about Mariupol: 'It's unimaginable, we've only seen it in horror movies.'

While in Poland, Biden again called Putin a war criminal. “I saw these catastrophes, children, babies, mothers. You don’t have to understand their language, you just have to look them in the eye.”",false,en,Twitter Web App,5817,533,29742,209,2022-03-25 20:03:51+00
1501612458879897603,1462548977367359490,"⚡️Polish Senate unanimously adopts resolution on Ukraine’s membership in EU under fast-track procedure.

“The Ukrainian soldiers defend their country, defend the whole of Europe,” the resolution reads.",false,en,Twitter Web App,5849,254,33430,209,2022-03-09 17:34:43+00
1504543025359425541,18869484,"Ukrainian people, stay strong!",false,en,Twitter for iPhone,8359,1025,102784,209,2022-03-17 19:39:44+00
1497261812126994441,1232031158143201281,https://t.co/aD231vHEsk,false,zxx,Twitter for iPhone,8034,212,20354,209,2022-02-25 17:26:48+00
1498277852805885953,797720168713441280,"Left accounts blatantly break twitter rules but hardly face action whereas we get suspensions for bogus reasons. Anyway it's a leftist platform, we've to live with the bias.

Thanx all who raised their voice to get this account back. Let's start again (till the next suspension). https://t.co/z9TRbSe3a1",false,en,Twitter for Android,5577,1138,26512,209,2022-02-28 12:44:11+00
1505741596104409088,1243560408025198593,You ready to make a statement in Florida? We are partnering to put these up all over Florida beginning this week. Retweet this and send it to everyone you know. https://t.co/hqQd1ySVBZ,false,en,Twitter for iPhone,6034,246,15634,209,2022-03-21 03:02:26+00
607174684061233153,363811679,"My snapchat is RickyBanks add it right this second, no questions.",false,en,Twitter for iPhone,9906,5063,132308,210,2015-06-06 13:18:20+00
1497208201158307843,878284831,"BREAKING: In a major loss for Putin, the Dutch Air Force deploys its storied F-16AM Fighting Falcons and two armed F-35A Lightning II aircraft to protect NATO countries from Russian invasion and further reinforce NATO’s presence across Eastern Europe. RT TO THANK THE NETHERLANDS!",false,en,Twitter for iPhone,7865,348,27052,210,2022-02-25 13:53:46+00
1496883887078785028,2365896248,"The outrage you're feeling now is the outrage you should feel when the United States bombs or occupies a country, which is every day.",false,en,Twitter Web App,5373,212,24642,210,2022-02-24 16:25:04+00
1499095809002020864,911379248467910656,"President Zelenskyy: ""I am now addressing all the Jews of the world. Don’t you see what is happening? That is why it is very important that millions of Jews around the world not remain silent right now. Nazism is born in silence. So shout about killings of civilians.""",false,en,Twitter Web App,7319,188,28557,210,2022-03-02 18:54:27+00
1447281909797687296,260788584,Gracias por vuestro multitudinario aliento en #VIVA21. Tenemos la #AgendaEspaña y la voluntad de vencer para que venzan los españoles con nosotros. ¡Adelante! 🇪🇦 https://t.co/7MKZsCRKfZ,false,es,Twitter for Android,6105,2466,15250,211,2021-10-10 19:24:31+00
1501754729151541248,265205959,"【お知らせ】
東日本大震災により犠牲となられた全ての方々に対し哀悼の意を表すべく、3月11日14時46分から1分間の黙とうをお願いいたします。
#東日本大震災から11年",false,ja,Twitter Web App,5357,203,11982,211,2022-03-10 03:00:03+00
1505571585834782722,1344897174,"Iqbal, that same Islamist who dreamt of Pakistan and said he wanted to ""purge the world of infidels"", was in reality the son of a Kashmiri Pandit Rattan Lal who was given a choice: Convert or Die.

Seated in the middle is Iqbal's grandmother Indrani Sapru. https://t.co/6J97pQ4dsp https://t.co/8Wq6gS81ET",false,en,Twitter Web App,6339,381,17652,211,2022-03-20 15:46:52+00
1504460384597692424,1111660029374017536,Let’s Go Reds 🔴 https://t.co/fImgUMUuNp,false,en,Twitter for iPhone,5035,504,129576,211,2022-03-17 14:11:21+00
1498742057682284555,449588356,Ekho Moskvy radio and TV Dozhd we’re both just shut down. The most prominent of the few Russian outlets allowed to be critical of the Kremlin. Putin is increasing the news blackout to prepare for more atrocities in Ukraine.,false,en,Hootsuite Inc.,6001,212,17410,211,2022-03-01 19:28:46+00
1506882950603804673,122453931,I congratulate the nation on the successful OIC-CFM hosted by 🇵🇰. Unity of Ummah reflected in agreement over broad range of actions on: advancing just causes of Kashmir &amp; Palestine; Afghanistan's humanitarian crisis; combating Islamophobia &amp; plight of Muslims.,false,en,Twitter for Android,7908,1570,45816,211,2022-03-24 06:37:46+00
1498255854784684032,141664648,Have the patience to understand that most all of us our simply trying to find our place and purpose in a very complex world.,false,en,Twitter for iPhone,7347,1100,35124,211,2022-02-28 11:16:46+00
1497253305260535812,1385237872173670407,"🎉 We are happy to announce our partnership with Colizeum
🔔 Due to this event we are launching Airdrop 🔔

🎁 Rewards:
- 20 people randomly complete the request 50 USD each
- 450 people randomly complete the request 20 USD each
▶️ Detail: https://t.co/gfg5vBYC5V",false,en,Twitter for iPhone,7058,559,7329,211,2022-02-25 16:53:00+00
